date,country_code,article,qid,pageviews,lang_code
2023-03-18,US,Raindrop_cake,Q24890727,25496,en
2023-03-19,US,Lisa_Marie_Presley,Q237324,25485,en
2023-03-03,US,Dick_Harpootlian,Q63313833,25479,en
2023-03-27,US,Gregor_MacGregor,Q330882,25476,en
2023-03-01,US,Bola_Tinubu,Q3510872,25423,en
2023-03-25,US,John_Wick,Q29554576,25419,en
2023-03-24,US,Email,Q9158,25412,en
2023-03-07,US,Ice_Spice,Q114114977,25409,en
2023-03-13,US,Courtney_B._Vance,Q710169,25406,en
2023-03-14,US,Dick_Fosbury,Q310989,25403,en
2023-03-21,US,Maryland,Q1391,25400,en
2023-03-10,US,Matt_Taibbi,Q445660,25400,en
2023-03-19,US,Bruce_Pearl,Q4978124,25395,en
2023-03-04,US,Steven_Spielberg,Q8877,25389,en
2023-03-11,US,Rick_Pitino,Q686052,25376,en
2023-03-06,US,Tessa_Thompson,Q271500,25373,en
2023-03-19,US,Mario_Molina,Q1898929,25373,es
2023-03-22,US,Shadow_and_Bone_(TV_series),Q85800564,25364,en
2023-03-13,US,Jessica_Chastain_on_screen_and_stage,Q20814475,25362,en
2023-03-25,US,Cristiano_Ronaldo,Q11571,25357,en
2023-03-13,US,65_(film),Q104187039,25355,en
2023-03-07,US,One_Direction,Q146027,25341,en
2023-03-13,US,Vanessa_Hudgens,Q123174,25335,en
2023-03-03,US,Cleopatra,Q635,25333,en
2023-03-19,US,John_Calipari,Q629973,25333,en
2023-03-17,US,Google,Q95,25330,en
2023-03-18,US,George_Washington,Q23,25330,en
2023-03-12,US,Jane_Fonda,Q41142,25319,en
2023-03-13,US,Black_Panther:_Wakanda_Forever,Q54860489,25310,en
2023-03-17,US,JoJo_Siwa,Q24174947,25302,en
2023-03-22,US,Jimmy_Carter,Q23685,25297,en
2023-03-15,US,OnlyFans,Q61707579,25293,en
2023-03-14,US,Modbus,Q1135322,25289,en
2023-03-13,US,Jeff_Jackson_(politician),Q17183308,25286,en
2023-03-17,US,List_of_Microsoft_365_Applications,Q6360556,25284,en
2023-03-12,US,Eva_Longoria,Q163263,25283,en
2023-03-09,US,"Neatsville,_Kentucky",Q6984524,25281,en
2023-03-28,US,Email,Q9158,25261,en
2023-03-10,US,Miley_Cyrus,Q4235,25254,en
2023-03-28,US,Chris_Pine,Q23466,25249,en
2023-03-13,US,Emily_Blunt,Q193517,25238,en
2023-03-15,US,Cleopatra,Q635,25225,en
2023-03-16,US,Taya_Valkyrie,Q16227625,25210,en
2023-03-18,US,America,Q30,25209,en
2023-03-28,US,Lenny_Kravitz,Q180224,25208,en
2023-03-06,US,OnlyFans,Q61707579,25202,en
2023-03-11,US,Stevie_Nicks,Q234691,25199,en
2023-03-28,US,Cristiano_Ronaldo,Q11571,25184,en
2023-03-13,US,Sadie_Sink,Q27452406,25177,en
2023-03-26,US,Hong_Chau,Q38195662,25175,en
2023-03-25,US,OnlyFans,Q61707579,25172,en
2023-03-09,US,Raindrop_cake,Q24890727,25169,en
2023-03-11,US,America,Q30,25165,en
2023-03-31,US,Albert_Camus,Q34670,25164,en
2023-03-19,US,Marquette_University,Q188370,25160,en
2023-03-12,US,The_Glory_(TV_series),Q113197148,25149,en
2023-03-27,US,First_Citizens_BancShares,Q5452733,25147,en
2023-03-23,US,Daisy_Jones_&_The_Six,Q56274719,25145,en
2023-03-21,US,Albert_DeSalvo,Q1342909,25143,en
2023-03-27,US,Mark_Twain_Prize_for_American_Humor,Q1899850,25141,en
2023-03-21,US,OnlyFans,Q61707579,25140,en
2023-03-24,US,Kim_Mulkey,Q2475545,25121,en
2023-03-05,US,Triangle_of_Sadness,Q97304180,25118,en
2023-03-31,US,Melanie_Lynskey,Q235905,25115,en
2023-03-22,US,Taylor_Swift,Q26876,25106,en
2023-03-24,US,Resident_Evil_4_(2023_video_game),Q112231148,25101,en
2023-03-13,US,æå¼º_(1959å¹´),Q4414390,25100,zh
2023-03-15,US,List_of_S&P_500_companies,Q6596115,25076,en
2023-03-11,US,Benjamin_Hall_(Journalist),Q24005884,25065,en
2023-03-25,US,Kepler's_Supernova,Q320670,25059,en
2023-03-30,US,The_Masked_Singer_(American_season_9),Q116371258,25052,en
2023-03-04,US,Triangle_of_Sadness,Q97304180,25047,en
2023-03-15,US,Billy_Porter_(actor),Q4913177,25047,en
2023-03-13,US,ASAP_Rocky,Q129910,25047,en
2023-03-05,US,America,Q30,25045,en
2023-03-26,US,Wittgenstein's_ladder,Q24965687,25045,en
2023-03-16,US,Brownie_(folklore),Q1783949,25037,en
2023-03-16,US,Kepler's_Supernova,Q320670,25018,en
2023-03-27,US,Great_Expectations,Q219552,25012,en
2023-03-21,US,George_Soros,Q12908,25011,en
2023-03-09,US,Cat,Q146,25005,en
2023-03-19,US,Jonathan_Majors,Q31970512,25002,en
2023-03-21,US,2017_World_Baseball_Classic,Q11187132,24994,en
2023-03-11,US,OnlyFans,Q61707579,24983,en
2023-03-13,US,"Crouching_Tiger,_Hidden_Dragon",Q273978,24969,en
2023-03-27,US,Microsoft_365,Q775811,24966,en
2023-03-25,US,Brian_Dutcher,Q29346413,24961,en
2023-03-14,US,Lux_Pascal,Q33123460,24955,en
2023-03-22,US,Chance_the_Rapper,Q12470060,24954,en
2023-03-23,US,Brownie_(folklore),Q1783949,24940,en
2023-03-16,US,Mint_Mobile,Q30595490,24930,en
2023-03-07,US,Maryland,Q1391,24929,en
2023-03-04,US,Creed_II,Q50233658,24929,en
2023-03-23,US,Kowloon_Walled_City,Q1022918,24907,en
2023-03-05,US,YouTube,Q866,24902,en
2023-03-10,US,Daylight_saving_time,Q36669,24901,en
2023-03-08,US,Raindrop_cake,Q24890727,24900,en
2023-03-02,US,Jonathan_Majors,Q31970512,24899,en
2023-03-15,US,JuJu_Smith-Schuster,Q18706057,24898,en
2023-03-30,US,Riley_Keough,Q254947,24893,en
2023-03-30,US,July_2012_solar_storm,Q17639795,24892,en
2023-03-26,US,Jay_Wright_(basketball),Q3807514,24882,en
2023-03-22,US,Jennifer_Aniston,Q32522,24877,en
2023-03-13,US,List_of_A24_films,Q66084715,24876,en
2023-03-23,US,Christina_Milian,Q230501,24875,en
2023-03-17,US,Chloe_Bailey,Q108489502,24873,en
2023-03-12,US,Puss_in_Boots:_The_Last_Wish,Q31271384,24870,en
2023-03-22,US,David_Koresh,Q431015,24870,en
2023-03-21,US,Cleopatra,Q635,24855,en
2023-03-24,US,Boston_Strangler,Q2855440,24849,en
2023-03-22,US,List_of_The_Mandalorian_episodes,Q56876444,24846,en
2023-03-29,US,Daisy_Jones_&_The_Six,Q56274719,24842,en
2023-03-14,US,Jared_Fogle,Q6159960,24837,en
2023-03-06,US,Ant-Man_and_the_Wasp:_Quantumania,Q105359456,24835,en
2023-03-10,US,Sylvester_Stallone,Q40026,24831,en
2023-03-12,US,America,Q30,24829,en
2023-03-26,US,The_Ballad_of_Songbirds_and_Snakes,Q81925268,24828,en
2023-03-25,US,Taylor_Swift,Q26876,24818,en
2023-03-27,US,Email,Q9158,24805,en
2023-03-11,US,Maryland,Q1391,24805,en
2023-03-24,US,Microsoft_365,Q775811,24802,en
2023-03-14,US,Cleopatra,Q635,24800,en
2023-03-05,US,Michael_Rhodes_(musician),Q42225233,24776,en
2023-03-05,US,Kazakhs,Q80040,24769,en
2023-03-17,US,OnlyFans,Q61707579,24752,en
2023-03-10,US,Jonathan_Majors,Q31970512,24752,en
2023-03-30,US,4-5-1_(Ted_Lasso),Q96407897,24735,en
2023-03-10,US,"Neatsville,_Kentucky",Q6984524,24735,en
2023-03-13,US,OnlyFans,Q61707579,24730,en
2023-03-17,US,Internet_Explorer_11,Q13733263,24717,en
2023-03-22,US,The_Whale_(2022_film),Q105883400,24714,en
2023-03-12,US,Michael_B._Jordan,Q3308007,24714,en
2023-03-26,US,Banzhaf_power_index,Q2742375,24709,en
2023-03-22,US,Chapter_20:_The_Foundling,Q108882382,24704,en
2023-03-29,US,4-5-1_(Ted_Lasso),Q96407897,24704,en
2023-03-12,US,Marilyn_Monroe,Q4616,24699,en
2023-03-01,US,Ron_DeSantis,Q3105215,24695,en
2023-03-09,US,Niall_Horan,Q775231,24692,en
2023-03-05,US,Lisa_Marie_Presley,Q237324,24690,en
2023-03-05,US,Jada_Pinkett_Smith,Q228787,24685,en
2023-03-06,US,Alex_Murdaugh,Q116756633,24664,en
2023-03-01,US,Everything_Everywhere_All_At_Once,Q83808444,24652,en
2023-03-13,US,Cleopatra,Q635,24652,en
2023-03-20,US,OnlyFans,Q61707579,24650,en
2023-03-29,US,David_Koresh,Q431015,24648,en
2023-03-19,US,Melanie_Lynskey,Q235905,24643,en
2023-03-25,US,Entrance_of_the_Gladiators,Q83179,24640,en
2023-03-24,US,Cleopatra,Q635,24633,en
2023-03-14,US,Kelly_Curtis,Q273574,24629,en
2023-03-29,US,Jennifer_Fichter,Q20643708,24629,en
2023-03-31,US,Yellowjackets_(TV_series),Q106830311,24626,en
2023-03-08,US,Nicole_Scherzinger,Q167696,24623,en
2023-03-02,US,Cleopatra,Q635,24621,en
2023-03-31,US,RESTRICT_Act,Q117367062,24618,en
2023-03-11,US,Brendan_Fraser,Q193555,24615,en
2023-03-26,US,Creed_III,Q110664384,24606,en
2023-03-17,US,2023_World_Baseball_Classic,Q28682891,24603,en
2023-03-04,US,Cassowary,Q201231,24603,en
2023-03-29,US,Lance_Reddick,Q322056,24603,en
2023-03-20,US,Mike_Woodson,Q2504822,24595,en
2023-03-06,US,Scott_Shepherd_(actor),Q22280377,24572,en
2023-03-03,US,Jared_Fogle,Q6159960,24572,en
2023-03-17,US,Scream_VI,Q112183099,24570,it
2023-03-03,US,De_La_Soul,Q685595,24558,en
2023-03-15,US,Darius_Slay,Q12091191,24550,en
2023-03-01,US,Jenna_Ortega,Q21738166,24545,en
2023-03-24,US,Kansas_State_Wildcats_men's_basketball,Q6365104,24544,en
2023-03-14,US,Ides_of_March,Q948604,24536,en
2023-03-05,US,Conor_McGregor,Q5162259,24530,en
2023-03-27,US,List_of_Microsoft_365_Applications,Q6360556,24529,en
2023-03-25,US,Scream_VI,Q112183099,24526,it
2023-03-14,US,The_Banshees_of_Inisherin,Q108314506,24524,en
2023-03-22,US,Candida_auris,Q26816853,24523,en
2023-03-16,US,Cleopatra,Q635,24521,en
2023-03-11,US,PC_game,Q4485157,24511,en
2023-03-16,US,Philippine_adobo,Q11284032,24511,en
2023-03-13,US,Austin_Barnes,Q18249328,24506,en
2023-03-14,US,"Neatsville,_Kentucky",Q6984524,24504,en
2023-03-03,US,Aubrey_Plaza,Q210547,24493,en
2023-03-10,US,Shawn_Kemp,Q150510,24492,en
2023-03-19,US,Scream_(2022_film),Q88563268,24488,en
2023-03-15,US,Mint_Mobile,Q30595490,24487,en
2023-03-13,US,Ja_Morant,Q59656031,24481,en
2023-03-02,US,Outer_Banks_(TV_series),Q89414035,24479,en
2023-03-11,US,Randy_Arozarena,Q65972748,24477,en
2023-03-31,US,John_Owen_Lowe,Q117006221,24476,en
2023-03-15,US,Taijuan_Walker,Q4845441,24473,en
2023-03-29,US,Mount_Takahe,Q358755,24471,en
2023-03-12,US,Jennifer_Lawrence,Q189490,24454,en
2023-03-05,US,Kyrgyzstan,Q813,24445,en
2023-03-19,US,OnlyFans,Q61707579,24440,en
2023-03-24,US,Tom_Izzo,Q3992490,24437,en
2023-03-23,US,Cleopatra,Q635,24435,en
2023-03-04,US,America,Q30,24432,en
2023-03-14,US,List_of_You_episodes,Q39082126,24426,en
2023-03-05,US,Madelyn_Cline,Q91600162,24418,en
2023-03-17,US,Katy_M._O'Brian,Q104112057,24411,en
2023-03-06,US,Raindrop_cake,Q24890727,24398,en
2023-03-04,US,OnlyFans,Q61707579,24397,en
2023-03-13,US,List_of_Asian_Academy_Award_winners_and_nominees,Q6562370,24395,en
2023-03-25,US,Tom_Cruise,Q37079,24381,en
2023-03-06,US,Immanuel_Quickley,Q55433150,24380,en
2023-03-22,US,George_Washington,Q23,24374,en
2023-03-17,US,Ted_Lasso,Q96407897,24369,en
2023-03-26,US,Cameron_Young,Q110954837,24352,en
2023-03-12,US,Laverne_Cox,Q6502596,24348,en
2023-03-27,US,Eurythmics,Q207706,24348,en
2023-03-17,US,Microsoft_Office_Mix,Q85785303,24345,en
2023-03-31,US,Cesar_Chavez,Q355425,24341,en
2023-03-05,US,Jamie_Lee_Curtis,Q106997,24341,en
2023-03-28,US,The_Last_of_Us_(TV_series),Q87131973,24330,en
2023-03-29,US,OnlyFans,Q61707579,24317,en
2023-03-29,US,Yellowjackets_(TV_series),Q106830311,24312,en
2023-03-07,US,Ben_Savage,Q725070,24310,en
2023-03-07,US,Elvis_Presley,Q303,24309,en
2023-03-09,US,The_Notorious_B.I.G.,Q179157,24290,en
2023-03-24,US,Lana_Del_Rey,Q37150,24286,en
2023-03-13,US,Tremaine_Edmunds,Q47173116,24281,en
2023-03-27,US,Windows_Server_2016,Q19754851,24272,en
2023-03-22,US,T-54,Q328272,24262,en
2023-03-17,US,Windows_Server_2016,Q19754851,24261,en
2023-03-17,US,MiG-29,Q130681,24250,en
2023-03-09,US,Sarah_Shahi,Q230530,24245,en
2023-03-15,US,Brownie_(folklore),Q1783949,24245,en
2023-03-29,US,American_Empirical_Pictures,Q223687,24245,en
2023-03-16,US,You_(season_4),Q111890539,24234,en
2023-03-28,US,Internet_Explorer_11,Q13733263,24234,en
2023-03-18,US,Elvis_Presley,Q303,24229,en
2023-03-28,US,Microsoft_Exchange_Server,Q223653,24219,en
2023-03-28,US,List_of_Microsoft_365_Applications,Q6360556,24216,en
2023-03-28,US,Microsoft_Office_Mix,Q85785303,24213,en
2023-03-15,US,Daniel_Kwan,Q30122828,24207,en
2023-03-13,US,List_of_Academy_Award_records,Q1139614,24197,en
2023-03-08,US,Bruce_Willis,Q2680,24193,en
2023-03-28,US,Windows_Server_2019,Q50911826,24190,en
2023-03-27,US,Microsoft_Exchange_Server,Q223653,24186,en
2023-03-22,US,Florence_Pugh,Q22277803,24179,en
2023-03-22,US,Cleopatra,Q635,24174,en
2023-03-24,US,Everything_Everywhere_All_At_Once,Q83808444,24154,en
2023-03-20,US,Cleopatra,Q635,24151,en
2023-03-26,US,Donald_Trump,Q22686,24147,en
2023-03-28,US,Email_client,Q570871,24144,en
2023-03-21,US,Ramadan,Q41662,24140,en
2023-03-17,US,Ja_Morant,Q59656031,24138,en
2023-03-04,US,Cleopatra,Q635,24138,en
2023-03-10,US,Endless_Summer_Vacation,Q116036412,24137,en
2023-03-08,US,Michael_B._Jordan,Q3308007,24126,en
2023-03-09,US,The_Last_of_Us,Q1986744,24119,en
2023-03-24,US,6ix9ine,Q44479972,24111,en
2023-03-15,US,Tony_Curtis,Q162389,24099,en
2023-03-11,US,TÃ¡r,Q108649516,24095,en
2023-03-18,US,Putin,Q7747,24088,en
2023-03-26,US,Ballerina_(upcoming_film),Q84713105,24084,en
2023-03-09,US,Saint_Patrick's_Day,Q181817,24081,en
2023-03-04,US,George_Washington,Q23,24078,en
2023-03-18,US,Boston_Strangler_(film),Q110010607,24073,en
2023-03-20,US,Tom_Izzo,Q3992490,24069,en
2023-03-27,US,Internet_Explorer_11,Q13733263,24068,en
2023-03-25,US,Dawn_Staley,Q267636,24062,en
2023-03-28,US,Windows_Server_2016,Q19754851,24060,en
2023-03-24,US,Microsoft_Office_Mix,Q85785303,24059,en
2023-03-28,US,Donald_Trump,Q22686,24056,en
2023-03-28,US,Chance_the_Rapper,Q12470060,24052,en
2023-03-14,US,Mira_Sorvino,Q212026,24052,en
2023-03-26,US,Mark_Few,Q6767597,24045,en
2023-03-15,US,List_of_largest_banks_in_the_United_States,Q17017867,24043,en
2023-03-24,US,Email_client,Q570871,24042,en
2023-03-08,US,List_of_S&P_500_companies,Q6596115,24037,en
2023-03-14,US,Freddie_Freeman,Q3087003,24035,en
2023-03-12,US,Priscilla_Beaulieu,Q234773,24034,en
2023-03-11,US,The_Super_Mario_Bros._Movie,Q108671102,24021,en
2023-03-08,US,Adam_Driver,Q4678990,24019,en
2023-03-13,US,Laura_Bailey,Q2364867,24010,en
2023-03-14,US,Goonies,Q636043,24009,en
2023-03-24,US,Client_access_license,Q1100998,24009,en
2023-03-11,US,UFC_Fight_Night:_Yan_vs._Dvalishvili,Q115857750,24008,en
2023-03-02,US,Graupel,Q213202,23989,en
2023-03-12,US,Christina_Aguilera,Q41594,23988,en
2023-03-08,US,Kepler's_Supernova,Q320670,23983,en
2023-03-01,US,Brendan_Fraser,Q193555,23982,en
2023-03-18,US,Brownie_(folklore),Q1783949,23978,en
2023-03-27,US,Email_client,Q570871,23974,en
2023-03-27,US,Client_access_license,Q1100998,23970,en
2023-03-17,US,Amir_Abdur-Rahim,Q63285716,23968,en
2023-03-01,US,Elizabeth_Holmes,Q17503525,23960,en
2023-03-24,US,Microsoft_Exchange_Server,Q223653,23960,en
2023-03-09,US,Cleopatra,Q635,23947,en
2023-03-21,US,George_Washington,Q23,23943,en
2023-03-16,US,Bob_Huggins,Q4932869,23929,en
2023-03-27,US,Windows_Server_2019,Q50911826,23921,en
2023-03-27,US,2025_NCAA_Division_I_men's_basketball_tournament,Q996954,23919,en
2023-03-12,US,Cleopatra,Q635,23904,en
2023-03-14,US,Microsoft_365,Q775811,23900,en
2023-03-07,US,John_Cena,Q44437,23895,en
2023-03-28,US,Client_access_license,Q1100998,23882,en
2023-03-01,US,Woody_Harrelson,Q201279,23879,en
2023-03-04,US,Road_House_(1989_film),Q963351,23875,en
2023-03-27,US,Cleopatra,Q635,23875,en
2023-03-27,US,Microsoft_Office_Mix,Q85785303,23871,en
2023-03-26,US,Centurion_(Marvel_Cinematic_Universe),Q1982051,23861,en
2023-03-17,US,Cleopatra,Q635,23845,en
2023-03-01,US,Last_of_Us,Q1986744,23845,en
2023-03-03,US,Brownie_(folklore),Q1783949,23839,en
2023-03-11,US,"Neatsville,_Kentucky",Q6984524,23836,en
2023-03-15,US,Christopher_Guest,Q336074,23828,en
2023-03-04,US,Lisa_Marie_Presley,Q237324,23817,en
2023-03-15,US,Angela_Bassett,Q232120,23810,en
2023-03-14,US,Maryland,Q1391,23808,en
2023-03-29,US,Pope_Francis,Q450675,23804,en
2023-03-01,US,Cleopatra,Q635,23802,en
2023-03-27,US,Everything_Everywhere_All_At_Once,Q83808444,23802,en
2023-03-25,US,Game+,Q65063267,23802,en
2023-03-03,US,Madelyn_Cline,Q91600162,23799,en
2023-03-20,US,Last_of_Us,Q1986744,23792,en
2023-03-30,US,Melissa_Joan_Hart,Q429777,23789,en
2023-03-19,US,Marquette_Golden_Eagles_men's_basketball,Q6772588,23788,en
2023-03-18,US,Melanie_Lynskey,Q235905,23783,en
2023-03-22,US,Emma_Heming,Q443073,23782,en
2023-03-17,US,Irish_Car_Bomb,Q1128444,23781,en
2023-03-24,US,Windows_Server_2016,Q19754851,23779,en
2023-03-02,US,Mike_Tyson,Q79031,23776,en
2023-03-24,US,List_of_Microsoft_365_Applications,Q6360556,23773,en
2023-03-28,US,Emily_Ratajkowski,Q5372335,23772,en
2023-03-02,US,Selena_Gomez,Q83287,23768,en
2023-03-27,US,Sarah_Snook,Q7422787,23766,en
2023-03-24,US,Mark_Few,Q6767597,23757,en
2023-03-27,US,Ballerina_(upcoming_film),Q84713105,23755,en
2023-03-04,US,Robert_F._Kennedy_Jr.,Q1352872,23755,en
2023-03-15,US,Jeff_Cohen_(actor),Q1137777,23755,en
2023-03-15,US,Sylvester_Stallone,Q40026,23751,en
2023-03-19,US,Kenny_Smith,Q1168929,23745,en
2023-03-18,US,Leon_Edwards,Q19872938,23742,en
2023-03-24,US,George_Washington,Q23,23736,en
2023-03-21,US,Florence_Pugh,Q22277803,23731,en
2023-03-27,US,Taylor_Swift,Q26876,23728,en
2023-03-27,US,Donald_Trump,Q22686,23723,en
2023-03-06,US,Elvis_Presley,Q303,23721,en
2023-03-24,US,Windows_Server_2019,Q50911826,23720,en
2023-03-05,US,Jason_Kelce,Q6162843,23718,en
2023-03-16,US,MrBeast,Q57618112,23716,en
2023-03-31,US,I_See_You_(2019_film),Q65081437,23707,en
2023-03-18,US,Bobby_Caldwell,Q2907941,23704,en
2023-03-30,US,Kyra_Sedgwick,Q229572,23702,en
2023-03-18,US,Bill_Self,Q862439,23697,en
2023-03-02,US,Theo_Von,Q7781503,23686,en
2023-03-11,US,Billy_Loomis,Q2665068,23682,en
2023-03-25,US,Cleopatra,Q635,23678,en
2023-03-18,US,Jimmy_Carter,Q23685,23675,en
2023-03-10,US,YouTube,Q866,23654,en
2023-03-08,US,International_Men's_Day,Q15964944,23653,en
2023-03-23,US,Beethoven,Q255,23641,en
2023-03-24,US,Adam_Morrison,Q350464,23639,en
2023-03-20,US,Steven_Adams,Q7614435,23637,en
2023-03-30,US,Avatar:_The_Way_of_Water,Q3604746,23634,en
2023-03-25,US,Val_Kilmer,Q191084,23627,en
2023-03-14,US,Main_Page,Q5296,23609,ru
2023-03-17,US,Jimmy_Carter,Q23685,23606,en
2023-03-06,US,Rickey_Medlocke,Q2451563,23601,en
2023-03-24,US,List_of_S&P_500_companies,Q6596115,23596,en
2023-03-05,US,Elizabeth_Banks,Q219373,23593,en
2023-03-12,US,Ron_DeSantis,Q3105215,23591,en
2023-03-17,US,Sean_Miller,Q7441266,23588,en
2023-03-03,US,David_Camm,Q5232112,23550,en
2023-03-24,US,Internet_Explorer_11,Q13733263,23550,en
2023-03-13,US,Felton_Spencer,Q1424165,23549,en
2023-03-23,US,I_See_You_(2019_film),Q65081437,23547,en
2023-03-22,US,Zach_Braff,Q139330,23545,en
2023-03-26,US,Steve_Fisher_(American_basketball_coach),Q7612541,23545,en
2023-03-20,US,Simon_Cowell,Q162629,23542,en
2023-03-18,US,The_Last_of_Us,Q1986744,23538,en
2023-03-13,US,Bank_run,Q806663,23534,en
2023-03-29,US,Jonathan_Majors,Q31970512,23530,en
2023-03-19,US,Ben_Affleck,Q483118,23526,en
2023-03-23,US,List_of_S&P_500_companies,Q6596115,23512,en
2023-03-09,US,Chapter_18:_The_Mines_of_Mandalore,Q108882382,23495,en
2023-03-27,US,List_of_mass_shootings_in_the_United_States_in_2023,Q116189014,23494,en
2023-03-31,US,Waco_Siege,Q258873,23492,en
2023-03-24,US,OnlyFans,Q61707579,23480,en
2023-03-02,US,Greek_language,Q9129,23478,en
2023-03-10,US,List_of_S&P_500_companies,Q6596115,23461,en
2023-03-09,US,Markwayne_Mullin,Q3448772,23461,en
2023-03-19,US,Cleopatra,Q635,23452,en
2023-03-31,US,Cleopatra,Q635,23452,en
2023-03-12,US,Permanent_time_observation_in_the_United_States,Q65070190,23449,en
2023-03-18,US,OnlyFans,Q61707579,23445,en
2023-03-22,US,Malaysia_Airlines_Flight_370,Q15908324,23441,en
2023-03-22,US,Cocaine_Bear,Q105840301,23439,en
2023-03-11,US,YouTube,Q866,23436,en
2023-03-28,US,Daisy_Jones_&_The_Six,Q56274719,23422,en
2023-03-18,US,Shazam!_(film),Q23685878,23420,en
2023-03-23,US,Taylor_Swift,Q26876,23412,en
2023-03-24,US,Candace_Parker,Q242278,23412,en
2023-03-17,US,Mount_Takahe,Q358755,23411,en
2023-03-19,US,Charles_Barkley,Q192707,23410,en
2023-03-31,US,OnlyFans,Q61707579,23407,en
2023-03-11,US,95th_Academy_Awards,Q66707607,23403,en
2023-03-05,US,OnlyFans,Q61707579,23398,en
2023-03-22,US,2013_World_Baseball_Classic,Q1363969,23398,en
2023-03-29,US,Van_Jones,Q3742492,23398,en
2023-03-26,US,John_Wick:_Chapter_2,Q21451640,23391,en
2023-03-25,US,List_of_S&P_500_companies,Q6596115,23388,en
2023-03-09,US,Women_Talking_(film),Q108030443,23388,en
2023-03-12,US,YouTube,Q866,23387,en
2023-03-19,US,Stormy_Daniels,Q233240,23382,en
2023-03-01,US,Selena_Gomez,Q83287,23379,en
2023-03-22,US,Ron_DeSantis,Q3105215,23371,en
2023-03-13,US,Academy_Award_for_Best_Supporting_Actress,Q106301,23370,en
2023-03-02,US,Kevin_Durant,Q29545,23363,en
2023-03-13,US,Javon_Hargrave,Q24007022,23352,en
2023-03-06,US,Cleopatra,Q635,23352,en
2023-03-10,US,Cleopatra,Q635,23351,en
2023-03-03,US,Ciryl_Gane,Q79372882,23343,en
2023-03-09,US,List_of_S&P_500_companies,Q6596115,23337,en
2023-03-29,US,Luciane_Buchanan,Q47536762,23336,en
2023-03-19,US,95th_Academy_Awards,Q66707607,23331,en
2023-03-26,US,Cleopatra,Q635,23329,en
2023-03-27,US,Baphomet,Q243362,23315,en
2023-03-19,US,Ted_Lasso,Q96407897,23310,en
2023-03-19,US,Wally_Szczerbiak,Q554624,23285,en
2023-03-11,US,Jonathan_Majors,Q31970512,23285,en
2023-03-09,US,Tiger_Woods,Q10993,23281,en
2023-03-28,US,Cleopatra,Q635,23277,en
2023-03-26,US,Marie_Antoinette,Q47365,23273,en
2023-03-03,US,The_Magic_of_Ordinary_Days,Q3210274,23260,en
2023-03-20,US,Justin_Bieber,Q34086,23236,en
2023-03-08,US,Purim,Q180115,23233,en
2023-03-17,US,95th_Academy_Awards,Q66707607,23225,en
2023-03-04,US,Jared_Fogle,Q6159960,23222,en
2023-03-08,US,Ben_Savage,Q725070,23213,en
2023-03-02,US,The_Masked_Singer_(American_season_9),Q116371258,23211,en
2023-03-20,US,Gonzaga_Bulldogs_men's_basketball,Q5582139,23204,en
2023-03-19,US,Michael_Jordan,Q41421,23202,en
2023-03-09,US,Hailey_Baldwin,Q20983703,23191,en
2023-03-06,US,Dragon_Ball_Z:_Budokai_Tenkaichi,Q63107942,23187,en
2023-03-12,US,Ashley_Graham_(model),Q4805451,23186,en
2023-03-17,US,The_Last_of_Us,Q1986744,23184,en
2023-03-26,US,Marlon_Vera,Q18704247,23166,en
2023-03-24,US,Isiah_Thomas,Q298512,23147,en
2023-03-12,US,Lux_Pascal,Q33123460,23143,en
2023-03-11,US,Puss_in_Boots:_The_Last_Wish,Q31271384,23134,en
2023-03-29,US,Main_Page,Q5296,23119,ru
2023-03-25,US,4-5-1_(Ted_Lasso),Q96407897,23112,en
2023-03-24,US,Scream_(film_series),Q388659,23109,en
2023-03-24,US,Judy_Garland,Q11637,23108,en
2023-03-15,US,Ron_DeSantis,Q3105215,23107,en
2023-03-24,US,Mick_Cronin_(basketball),Q15459203,23107,en
2023-03-06,US,Ice_Spice,Q114114977,23095,en
2023-03-31,US,Riley_Keough,Q254947,23094,en
2023-03-23,US,Riley_Keough,Q254947,23090,en
2023-03-24,US,ByteDance,Q55606242,23090,en
2023-03-13,US,Washington_Mutual,Q926203,23088,en
2023-03-18,US,Main_Page,Q5296,23086,ru
2023-03-15,US,Philip_Berk,Q116383296,23082,en
2023-03-23,US,John_Wick_(film),Q15732802,23073,en
2023-03-19,US,Boston_Strangler_(film),Q110010607,23056,en
2023-03-18,US,Cleopatra,Q635,23040,en
2023-03-14,US,Luther:_The_Fallen_Sun,Q109558145,23036,en
2023-03-13,US,All_Quiet_on_the_Western_Front_(1930_film),Q272599,23036,en
2023-03-03,US,Outer_Banks_(TV_series),Q89414035,23031,en
2023-03-14,US,Microsoft_Exchange_Server,Q223653,23027,en
